model_id,variant_id,protocol_id,refinement_level,planned,validation_levels
nml2_hh_example,m-increase_dt-c64b4ee7fc,P00_canonical,h/2,if detected at h,"B,C"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P02_weak_step,h,always,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P02_weak_step,h/2,if detected at h,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P03_rheobase,h,always,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P03_rheobase,h/2,if detected at h,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P04_step_2x,h,always,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P04_step_2x,h/2,if detected at h,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P05_long_step,h,always,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P05_long_step,h/2,if detected at h,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P06_ramp,h,always,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P06_ramp,h/2,if detected at h,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P07_hyperpolarizing_step,h,always,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P08_rebound,h,always,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P08_rebound,h/2,if detected at h,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P09_short_pulse,h,always,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P09_short_pulse,h/2,if detected at h,"D,E"
nml2_hh_example,m-increase_dt-c64b4ee7fc,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-solver_config-7552334614,P00_canonical,h,always,"B,C"
nml2_hh_example,m-solver_config-7552334614,P00_canonical,h/2,if detected at h,"B,C"
nml2_hh_example,m-solver_config-7552334614,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
nml2_hh_example,m-solver_config-7552334614,P02_weak_step,h,always,"D,E"
nml2_hh_example,m-solver_config-7552334614,P02_weak_step,h/2,if detected at h,"D,E"
nml2_hh_example,m-solver_config-7552334614,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-solver_config-7552334614,P03_rheobase,h,always,"D,E"
nml2_hh_example,m-solver_config-7552334614,P03_rheobase,h/2,if detected at h,"D,E"
nml2_hh_example,m-solver_config-7552334614,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-solver_config-7552334614,P04_step_2x,h,always,"D,E"
nml2_hh_example,m-solver_config-7552334614,P04_step_2x,h/2,if detected at h,"D,E"
nml2_hh_example,m-solver_config-7552334614,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-solver_config-7552334614,P05_long_step,h,always,"D,E"
nml2_hh_example,m-solver_config-7552334614,P05_long_step,h/2,if detected at h,"D,E"
nml2_hh_example,m-solver_config-7552334614,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-solver_config-7552334614,P06_ramp,h,always,"D,E"
nml2_hh_example,m-solver_config-7552334614,P06_ramp,h/2,if detected at h,"D,E"
nml2_hh_example,m-solver_config-7552334614,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-solver_config-7552334614,P07_hyperpolarizing_step,h,always,"D,E"
nml2_hh_example,m-solver_config-7552334614,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
nml2_hh_example,m-solver_config-7552334614,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-solver_config-7552334614,P08_rebound,h,always,"D,E"
nml2_hh_example,m-solver_config-7552334614,P08_rebound,h/2,if detected at h,"D,E"
nml2_hh_example,m-solver_config-7552334614,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-solver_config-7552334614,P09_short_pulse,h,always,"D,E"
nml2_hh_example,m-solver_config-7552334614,P09_short_pulse,h/2,if detected at h,"D,E"
nml2_hh_example,m-solver_config-7552334614,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P00_canonical,h,always,"B,C"
nml2_hh_example,m-recording_resolution-6959ac57de,P00_canonical,h/2,if detected at h,"B,C"
nml2_hh_example,m-recording_resolution-6959ac57de,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
nml2_hh_example,m-recording_resolution-6959ac57de,P02_weak_step,h,always,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P02_weak_step,h/2,if detected at h,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P03_rheobase,h,always,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P03_rheobase,h/2,if detected at h,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P04_step_2x,h,always,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P04_step_2x,h/2,if detected at h,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P05_long_step,h,always,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P05_long_step,h/2,if detected at h,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P06_ramp,h,always,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P06_ramp,h/2,if detected at h,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P07_hyperpolarizing_step,h,always,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P08_rebound,h,always,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P08_rebound,h/2,if detected at h,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P09_short_pulse,h,always,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P09_short_pulse,h/2,if detected at h,"D,E"
nml2_hh_example,m-recording_resolution-6959ac57de,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P00_canonical,h,always,"B,C"
nml2_hh_example,m-wrong_channel-c9e7967952,P00_canonical,h/2,if detected at h,"B,C"
nml2_hh_example,m-wrong_channel-c9e7967952,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
nml2_hh_example,m-wrong_channel-c9e7967952,P02_weak_step,h,always,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P02_weak_step,h/2,if detected at h,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P03_rheobase,h,always,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P03_rheobase,h/2,if detected at h,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P04_step_2x,h,always,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P04_step_2x,h/2,if detected at h,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P05_long_step,h,always,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P05_long_step,h/2,if detected at h,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P06_ramp,h,always,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P06_ramp,h/2,if detected at h,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P07_hyperpolarizing_step,h,always,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P08_rebound,h,always,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P08_rebound,h/2,if detected at h,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P09_short_pulse,h,always,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P09_short_pulse,h/2,if detected at h,"D,E"
nml2_hh_example,m-wrong_channel-c9e7967952,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P00_canonical,h,always,"B,C"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P00_canonical,h/2,if detected at h,"B,C"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P02_weak_step,h,always,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P02_weak_step,h/2,if detected at h,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P03_rheobase,h,always,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P03_rheobase,h/2,if detected at h,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P04_step_2x,h,always,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P04_step_2x,h/2,if detected at h,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P05_long_step,h,always,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P05_long_step,h/2,if detected at h,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P06_ramp,h,always,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P06_ramp,h/2,if detected at h,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P07_hyperpolarizing_step,h,always,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P08_rebound,h,always,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P08_rebound,h/2,if detected at h,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P09_short_pulse,h,always,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P09_short_pulse,h/2,if detected at h,"D,E"
nml2_hh_example,m-duplicate_conductance-ce59b87707,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P00_canonical,h,always,"B,C"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P00_canonical,h/2,if detected at h,"B,C"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P02_weak_step,h,always,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P02_weak_step,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P03_rheobase,h,always,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P03_rheobase,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P04_step_2x,h,always,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P04_step_2x,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P05_long_step,h,always,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P05_long_step,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P06_ramp,h,always,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P06_ramp,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P07_hyperpolarizing_step,h,always,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P08_rebound,h,always,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P08_rebound,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P09_short_pulse,h,always,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P09_short_pulse,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__unit_conversion__000,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P00_canonical,h,always,"B,C"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P00_canonical,h/2,if detected at h,"B,C"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P02_weak_step,h,always,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P02_weak_step,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P03_rheobase,h,always,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P03_rheobase,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P04_step_2x,h,always,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P04_step_2x,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P05_long_step,h,always,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P05_long_step,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P06_ramp,h,always,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P06_ramp,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P07_hyperpolarizing_step,h,always,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P08_rebound,h,always,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P08_rebound,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P09_short_pulse,h,always,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P09_short_pulse,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__xml_formatting__000,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P00_canonical,h,always,"B,C"
nml2_hh_example,nml2_hh_example__add_comments__000,P00_canonical,h/2,if detected at h,"B,C"
nml2_hh_example,nml2_hh_example__add_comments__000,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
nml2_hh_example,nml2_hh_example__add_comments__000,P02_weak_step,h,always,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P02_weak_step,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P03_rheobase,h,always,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P03_rheobase,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P03_rheobase,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P04_step_2x,h,always,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P04_step_2x,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P04_step_2x,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P05_long_step,h,always,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P05_long_step,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P05_long_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P06_ramp,h,always,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P06_ramp,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P06_ramp,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P07_hyperpolarizing_step,h,always,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P07_hyperpolarizing_step,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P07_hyperpolarizing_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P08_rebound,h,always,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P08_rebound,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P08_rebound,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P09_short_pulse,h,always,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P09_short_pulse,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__add_comments__000,P09_short_pulse,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__numeric_literal_format__000,P00_canonical,h,always,"B,C"
nml2_hh_example,nml2_hh_example__numeric_literal_format__000,P00_canonical,h/2,if detected at h,"B,C"
nml2_hh_example,nml2_hh_example__numeric_literal_format__000,P00_canonical,h/4,if an apparent canonical survivor,"B,C"
nml2_hh_example,nml2_hh_example__numeric_literal_format__000,P02_weak_step,h,always,"D,E"
nml2_hh_example,nml2_hh_example__numeric_literal_format__000,P02_weak_step,h/2,if detected at h,"D,E"
nml2_hh_example,nml2_hh_example__numeric_literal_format__000,P02_weak_step,h/4,if an apparent canonical survivor,"D,E"
nml2_hh_example,nml2_hh_example__numeric_literal_format__000,P03_rheobase,h,always,"D,E"
nml2_hh_example,nml2_hh_example__numeric_literal_format__000,P03_rheobase,h/2,if detected at h,"D,E"
